src,dest,pathway
5433,57461,R-HSA-6781823
5433,100534599,R-HSA-6781823
5433,27339,R-HSA-6781823
5433,10450,R-HSA-6781823
9716,91603,R-HSA-6781823
9716,10450,R-HSA-6781823
3150,9716,R-HSA-6781823
3150,91603,R-HSA-6781823
3150,56949,R-HSA-6781823
3150,57461,R-HSA-6781823
3150,100534599,R-HSA-6781823
3150,27339,R-HSA-6781823
3150,10450,R-HSA-6781823
7314,9716,R-HSA-6781823
7314,3150,R-HSA-6781823
7314,7316,R-HSA-6781823
7314,2068,R-HSA-6781823
7314,5434,R-HSA-6781823
7314,2071,R-HSA-6781823
7314,7507,R-HSA-6781823
7314,2965,R-HSA-6781823
7314,1022,R-HSA-6781823
7314,902,R-HSA-6781823
7314,4331,R-HSA-6781823
7314,5437,R-HSA-6781823
7314,5440,R-HSA-6781823
7314,5435,R-HSA-6781823
7314,5441,R-HSA-6781823
7314,2074,R-HSA-6781823
7314,2966,R-HSA-6781823
7314,2967,R-HSA-6781823
7314,57654,R-HSA-6781823
7314,404672,R-HSA-6781823
7314,2968,R-HSA-6781823
7314,91603,R-HSA-6781823
7314,56949,R-HSA-6781823
7314,57461,R-HSA-6781823
7314,100534599,R-HSA-6781823
7314,27339,R-HSA-6781823
7314,10450,R-HSA-6781823
7316,9716,R-HSA-6781823
7316,3150,R-HSA-6781823
7316,2068,R-HSA-6781823
7316,5434,R-HSA-6781823
7316,2071,R-HSA-6781823
7316,7507,R-HSA-6781823
7316,2965,R-HSA-6781823
7316,1022,R-HSA-6781823
7316,902,R-HSA-6781823
7316,4331,R-HSA-6781823
7316,5437,R-HSA-6781823
7316,5440,R-HSA-6781823
7316,5435,R-HSA-6781823
7316,5441,R-HSA-6781823
7316,2074,R-HSA-6781823
7316,2966,R-HSA-6781823
7316,2967,R-HSA-6781823
7316,57654,R-HSA-6781823
7316,404672,R-HSA-6781823
7316,2968,R-HSA-6781823
7316,91603,R-HSA-6781823
7316,56949,R-HSA-6781823
7316,57461,R-HSA-6781823
7316,100534599,R-HSA-6781823
7316,27339,R-HSA-6781823
7316,10450,R-HSA-6781823
2068,9716,R-HSA-6781823
2068,3150,R-HSA-6781823
2068,7314,R-HSA-6781823
2068,7316,R-HSA-6781823
2068,7507,R-HSA-6781823
2068,2965,R-HSA-6781823
2068,1022,R-HSA-6781823
2068,902,R-HSA-6781823
2068,4331,R-HSA-6781823
2068,6233,R-HSA-6781823
2068,7311,R-HSA-6781823
2068,2966,R-HSA-6781823
2068,2967,R-HSA-6781823
2068,57654,R-HSA-6781823
2068,404672,R-HSA-6781823
2068,2968,R-HSA-6781823
2068,91603,R-HSA-6781823
2068,56949,R-HSA-6781823
2068,57461,R-HSA-6781823
2068,100534599,R-HSA-6781823
2068,27339,R-HSA-6781823
2068,10450,R-HSA-6781823
5432,5433,R-HSA-6781823
5432,9716,R-HSA-6781823
5432,3150,R-HSA-6781823
5432,7314,R-HSA-6781823
5432,7316,R-HSA-6781823
5432,2068,R-HSA-6781823
5432,5434,R-HSA-6781823
5432,2071,R-HSA-6781823
5432,7507,R-HSA-6781823
5432,5430,R-HSA-6781823
5432,5431,R-HSA-6781823
5432,2965,R-HSA-6781823
5432,5438,R-HSA-6781823
5432,1022,R-HSA-6781823
5432,902,R-HSA-6781823
5432,4331,R-HSA-6781823
5432,5437,R-HSA-6781823
5432,5440,R-HSA-6781823
5432,5435,R-HSA-6781823
5432,5436,R-HSA-6781823
5432,5441,R-HSA-6781823
5432,9978,R-HSA-6781823
5432,6233,R-HSA-6781823
5432,7311,R-HSA-6781823
5432,2074,R-HSA-6781823
5432,1161,R-HSA-6781823
5432,8451,R-HSA-6781823
5432,8450,R-HSA-6781823
5432,2966,R-HSA-6781823
5432,2967,R-HSA-6781823
5432,1642,R-HSA-6781823
5432,57654,R-HSA-6781823
5432,404672,R-HSA-6781823
5432,2968,R-HSA-6781823
5432,7874,R-HSA-6781823
5432,91603,R-HSA-6781823
5432,56949,R-HSA-6781823
5432,57461,R-HSA-6781823
5432,100534599,R-HSA-6781823
5432,27339,R-HSA-6781823
5432,10450,R-HSA-6781823
5434,9716,R-HSA-6781823
5434,3150,R-HSA-6781823
5434,7314,R-HSA-6781823
5434,7316,R-HSA-6781823
5434,2068,R-HSA-6781823
5434,2071,R-HSA-6781823
5434,7507,R-HSA-6781823
5434,2965,R-HSA-6781823
5434,1022,R-HSA-6781823
5434,902,R-HSA-6781823
5434,4331,R-HSA-6781823
5434,5440,R-HSA-6781823
5434,6233,R-HSA-6781823
5434,7311,R-HSA-6781823
5434,2966,R-HSA-6781823
5434,2967,R-HSA-6781823
5434,57654,R-HSA-6781823
5434,404672,R-HSA-6781823
5434,2968,R-HSA-6781823
5434,91603,R-HSA-6781823
5434,56949,R-HSA-6781823
5434,57461,R-HSA-6781823
5434,100534599,R-HSA-6781823
5434,27339,R-HSA-6781823
5434,10450,R-HSA-6781823
2071,9716,R-HSA-6781823
2071,3150,R-HSA-6781823
2071,7314,R-HSA-6781823
2071,7316,R-HSA-6781823
2071,2068,R-HSA-6781823
2071,7507,R-HSA-6781823
2071,2965,R-HSA-6781823
2071,1022,R-HSA-6781823
2071,902,R-HSA-6781823
2071,4331,R-HSA-6781823
2071,6233,R-HSA-6781823
2071,7311,R-HSA-6781823
2071,2966,R-HSA-6781823
2071,2967,R-HSA-6781823
2071,57654,R-HSA-6781823
2071,404672,R-HSA-6781823
2071,2968,R-HSA-6781823
2071,91603,R-HSA-6781823
2071,56949,R-HSA-6781823
2071,57461,R-HSA-6781823
2071,100534599,R-HSA-6781823
2071,27339,R-HSA-6781823
2071,10450,R-HSA-6781823
7507,9716,R-HSA-6781823
7507,3150,R-HSA-6781823
7507,57654,R-HSA-6781823
7507,91603,R-HSA-6781823
7507,56949,R-HSA-6781823
7507,57461,R-HSA-6781823
7507,100534599,R-HSA-6781823
7507,27339,R-HSA-6781823
7507,10450,R-HSA-6781823
6917,5433,R-HSA-6781823
6917,9716,R-HSA-6781823
6917,3150,R-HSA-6781823
6917,7314,R-HSA-6781823
6917,7316,R-HSA-6781823
6917,2068,R-HSA-6781823
6917,5432,R-HSA-6781823
6917,5434,R-HSA-6781823
6917,2071,R-HSA-6781823
6917,7507,R-HSA-6781823
6917,5430,R-HSA-6781823
6917,5431,R-HSA-6781823
6917,2965,R-HSA-6781823
6917,5438,R-HSA-6781823
6917,1022,R-HSA-6781823
6917,902,R-HSA-6781823
6917,4331,R-HSA-6781823
6917,5437,R-HSA-6781823
6917,5439,R-HSA-6781823
6917,5440,R-HSA-6781823
6917,5435,R-HSA-6781823
6917,5436,R-HSA-6781823
6917,5441,R-HSA-6781823
6917,9978,R-HSA-6781823
6917,6233,R-HSA-6781823
6917,7311,R-HSA-6781823
6917,2074,R-HSA-6781823
6917,1161,R-HSA-6781823
6917,8451,R-HSA-6781823
6917,8450,R-HSA-6781823
6917,2966,R-HSA-6781823
6917,2967,R-HSA-6781823
6917,1642,R-HSA-6781823
6917,57654,R-HSA-6781823
6917,404672,R-HSA-6781823
6917,2968,R-HSA-6781823
6917,7874,R-HSA-6781823
6917,91603,R-HSA-6781823
6917,56949,R-HSA-6781823
6917,57461,R-HSA-6781823
6917,100534599,R-HSA-6781823
6917,27339,R-HSA-6781823
6917,10450,R-HSA-6781823
5430,5433,R-HSA-6781823
5430,9716,R-HSA-6781823
5430,3150,R-HSA-6781823
5430,7314,R-HSA-6781823
5430,7316,R-HSA-6781823
5430,2068,R-HSA-6781823
5430,5434,R-HSA-6781823
5430,2071,R-HSA-6781823
5430,7507,R-HSA-6781823
5430,5431,R-HSA-6781823
5430,2965,R-HSA-6781823
5430,5438,R-HSA-6781823
5430,1022,R-HSA-6781823
5430,902,R-HSA-6781823
5430,4331,R-HSA-6781823
5430,5437,R-HSA-6781823
5430,5440,R-HSA-6781823
5430,5435,R-HSA-6781823
5430,5436,R-HSA-6781823
5430,5441,R-HSA-6781823
5430,9978,R-HSA-6781823
5430,6233,R-HSA-6781823
5430,7311,R-HSA-6781823
5430,2074,R-HSA-6781823
5430,1161,R-HSA-6781823
5430,8451,R-HSA-6781823
5430,8450,R-HSA-6781823
5430,2966,R-HSA-6781823
5430,2967,R-HSA-6781823
5430,1642,R-HSA-6781823
5430,57654,R-HSA-6781823
5430,404672,R-HSA-6781823
5430,2968,R-HSA-6781823
5430,7874,R-HSA-6781823
5430,91603,R-HSA-6781823
5430,56949,R-HSA-6781823
5430,57461,R-HSA-6781823
5430,100534599,R-HSA-6781823
5430,27339,R-HSA-6781823
5430,10450,R-HSA-6781823
5431,5433,R-HSA-6781823
5431,9716,R-HSA-6781823
5431,3150,R-HSA-6781823
5431,7314,R-HSA-6781823
5431,7316,R-HSA-6781823
5431,2068,R-HSA-6781823
5431,5434,R-HSA-6781823
5431,2071,R-HSA-6781823
5431,7507,R-HSA-6781823
5431,2965,R-HSA-6781823
5431,1022,R-HSA-6781823
5431,902,R-HSA-6781823
5431,4331,R-HSA-6781823
5431,5437,R-HSA-6781823
5431,5440,R-HSA-6781823
5431,5435,R-HSA-6781823
5431,5441,R-HSA-6781823
5431,9978,R-HSA-6781823
5431,6233,R-HSA-6781823
5431,7311,R-HSA-6781823
5431,2074,R-HSA-6781823
5431,1161,R-HSA-6781823
5431,8451,R-HSA-6781823
5431,8450,R-HSA-6781823
5431,2966,R-HSA-6781823
5431,2967,R-HSA-6781823
5431,1642,R-HSA-6781823
5431,57654,R-HSA-6781823
5431,404672,R-HSA-6781823
5431,2968,R-HSA-6781823
5431,7874,R-HSA-6781823
5431,91603,R-HSA-6781823
5431,56949,R-HSA-6781823
5431,57461,R-HSA-6781823
5431,100534599,R-HSA-6781823
5431,27339,R-HSA-6781823
5431,10450,R-HSA-6781823
2965,9716,R-HSA-6781823
2965,3150,R-HSA-6781823
2965,7314,R-HSA-6781823
2965,7316,R-HSA-6781823
2965,7507,R-HSA-6781823
2965,6233,R-HSA-6781823
2965,7311,R-HSA-6781823
2965,2966,R-HSA-6781823
2965,57654,R-HSA-6781823
2965,91603,R-HSA-6781823
2965,56949,R-HSA-6781823
2965,57461,R-HSA-6781823
2965,100534599,R-HSA-6781823
2965,27339,R-HSA-6781823
2965,10450,R-HSA-6781823
5438,5433,R-HSA-6781823
5438,9716,R-HSA-6781823
5438,3150,R-HSA-6781823
5438,7314,R-HSA-6781823
5438,7316,R-HSA-6781823
5438,2068,R-HSA-6781823
5438,5434,R-HSA-6781823
5438,2071,R-HSA-6781823
5438,7507,R-HSA-6781823
5438,5431,R-HSA-6781823
5438,2965,R-HSA-6781823
5438,1022,R-HSA-6781823
5438,902,R-HSA-6781823
5438,4331,R-HSA-6781823
5438,5437,R-HSA-6781823
5438,5440,R-HSA-6781823
5438,5435,R-HSA-6781823
5438,5441,R-HSA-6781823
5438,9978,R-HSA-6781823
5438,6233,R-HSA-6781823
5438,7311,R-HSA-6781823
5438,2074,R-HSA-6781823
5438,1161,R-HSA-6781823
5438,8451,R-HSA-6781823
5438,8450,R-HSA-6781823
5438,2966,R-HSA-6781823
5438,2967,R-HSA-6781823
5438,1642,R-HSA-6781823
5438,57654,R-HSA-6781823
5438,404672,R-HSA-6781823
5438,2968,R-HSA-6781823
5438,7874,R-HSA-6781823
5438,91603,R-HSA-6781823
5438,56949,R-HSA-6781823
5438,57461,R-HSA-6781823
5438,100534599,R-HSA-6781823
5438,27339,R-HSA-6781823
5438,10450,R-HSA-6781823
1022,9716,R-HSA-6781823
1022,3150,R-HSA-6781823
1022,7314,R-HSA-6781823
1022,7316,R-HSA-6781823
1022,7507,R-HSA-6781823
1022,2965,R-HSA-6781823
1022,6233,R-HSA-6781823
1022,7311,R-HSA-6781823
1022,2966,R-HSA-6781823
1022,2967,R-HSA-6781823
1022,57654,R-HSA-6781823
1022,404672,R-HSA-6781823
1022,2968,R-HSA-6781823
1022,91603,R-HSA-6781823
1022,56949,R-HSA-6781823
1022,57461,R-HSA-6781823
1022,100534599,R-HSA-6781823
1022,27339,R-HSA-6781823
1022,10450,R-HSA-6781823
902,9716,R-HSA-6781823
902,3150,R-HSA-6781823
902,7314,R-HSA-6781823
902,7316,R-HSA-6781823
902,7507,R-HSA-6781823
902,2965,R-HSA-6781823
902,1022,R-HSA-6781823
902,6233,R-HSA-6781823
902,7311,R-HSA-6781823
902,2966,R-HSA-6781823
902,2967,R-HSA-6781823
902,57654,R-HSA-6781823
902,404672,R-HSA-6781823
902,2968,R-HSA-6781823
902,91603,R-HSA-6781823
902,56949,R-HSA-6781823
902,57461,R-HSA-6781823
902,100534599,R-HSA-6781823
902,27339,R-HSA-6781823
902,10450,R-HSA-6781823
4331,9716,R-HSA-6781823
4331,3150,R-HSA-6781823
4331,7314,R-HSA-6781823
4331,7316,R-HSA-6781823
4331,7507,R-HSA-6781823
4331,2965,R-HSA-6781823
4331,1022,R-HSA-6781823
4331,902,R-HSA-6781823
4331,6233,R-HSA-6781823
4331,7311,R-HSA-6781823
4331,2966,R-HSA-6781823
4331,2967,R-HSA-6781823
4331,57654,R-HSA-6781823
4331,404672,R-HSA-6781823
4331,2968,R-HSA-6781823
4331,91603,R-HSA-6781823
4331,56949,R-HSA-6781823
4331,57461,R-HSA-6781823
4331,100534599,R-HSA-6781823
4331,27339,R-HSA-6781823
4331,10450,R-HSA-6781823
5437,9716,R-HSA-6781823
5437,3150,R-HSA-6781823
5437,7314,R-HSA-6781823
5437,7316,R-HSA-6781823
5437,2068,R-HSA-6781823
5437,5434,R-HSA-6781823
5437,2071,R-HSA-6781823
5437,7507,R-HSA-6781823
5437,2965,R-HSA-6781823
5437,1022,R-HSA-6781823
5437,902,R-HSA-6781823
5437,4331,R-HSA-6781823
5437,5440,R-HSA-6781823
5437,5435,R-HSA-6781823
5437,5441,R-HSA-6781823
5437,6233,R-HSA-6781823
5437,7311,R-HSA-6781823
5437,2966,R-HSA-6781823
5437,2967,R-HSA-6781823
5437,57654,R-HSA-6781823
5437,404672,R-HSA-6781823
5437,2968,R-HSA-6781823
5437,91603,R-HSA-6781823
5437,56949,R-HSA-6781823
5437,57461,R-HSA-6781823
5437,100534599,R-HSA-6781823
5437,27339,R-HSA-6781823
5437,10450,R-HSA-6781823
5439,5433,R-HSA-6781823
5439,9716,R-HSA-6781823
5439,3150,R-HSA-6781823
5439,7314,R-HSA-6781823
5439,7316,R-HSA-6781823
5439,2068,R-HSA-6781823
5439,5432,R-HSA-6781823
5439,5434,R-HSA-6781823
5439,2071,R-HSA-6781823
5439,7507,R-HSA-6781823
5439,5430,R-HSA-6781823
5439,5431,R-HSA-6781823
5439,2965,R-HSA-6781823
5439,5438,R-HSA-6781823
5439,1022,R-HSA-6781823
5439,902,R-HSA-6781823
5439,4331,R-HSA-6781823
5439,5437,R-HSA-6781823
5439,5440,R-HSA-6781823
5439,5435,R-HSA-6781823
5439,5436,R-HSA-6781823
5439,5441,R-HSA-6781823
5439,9978,R-HSA-6781823
5439,6233,R-HSA-6781823
5439,7311,R-HSA-6781823
5439,2074,R-HSA-6781823
5439,1161,R-HSA-6781823
5439,8451,R-HSA-6781823
5439,8450,R-HSA-6781823
5439,2966,R-HSA-6781823
5439,2967,R-HSA-6781823
5439,1642,R-HSA-6781823
5439,57654,R-HSA-6781823
5439,404672,R-HSA-6781823
5439,2968,R-HSA-6781823
5439,7874,R-HSA-6781823
5439,91603,R-HSA-6781823
5439,56949,R-HSA-6781823
5439,57461,R-HSA-6781823
5439,100534599,R-HSA-6781823
5439,27339,R-HSA-6781823
5439,10450,R-HSA-6781823
5440,9716,R-HSA-6781823
5440,3150,R-HSA-6781823
5440,7314,R-HSA-6781823
5440,7316,R-HSA-6781823
5440,2068,R-HSA-6781823
5440,2071,R-HSA-6781823
5440,7507,R-HSA-6781823
5440,2965,R-HSA-6781823
5440,1022,R-HSA-6781823
5440,902,R-HSA-6781823
5440,4331,R-HSA-6781823
5440,6233,R-HSA-6781823
5440,7311,R-HSA-6781823
5440,2966,R-HSA-6781823
5440,2967,R-HSA-6781823
5440,57654,R-HSA-6781823
5440,404672,R-HSA-6781823
5440,2968,R-HSA-6781823
5440,91603,R-HSA-6781823
5440,56949,R-HSA-6781823
5440,57461,R-HSA-6781823
5440,100534599,R-HSA-6781823
5440,27339,R-HSA-6781823
5440,10450,R-HSA-6781823
9318,10980,R-HSA-6781823
9318,10987,R-HSA-6781823
9318,10920,R-HSA-6781823
9318,51138,R-HSA-6781823
9318,8533,R-HSA-6781823
5435,9716,R-HSA-6781823
5435,3150,R-HSA-6781823
5435,7314,R-HSA-6781823
5435,7316,R-HSA-6781823
5435,2068,R-HSA-6781823
5435,5434,R-HSA-6781823
5435,2071,R-HSA-6781823
5435,7507,R-HSA-6781823
5435,2965,R-HSA-6781823
5435,1022,R-HSA-6781823
5435,902,R-HSA-6781823
5435,4331,R-HSA-6781823
5435,5440,R-HSA-6781823
5435,6233,R-HSA-6781823
5435,7311,R-HSA-6781823
5435,2966,R-HSA-6781823
5435,2967,R-HSA-6781823
5435,57654,R-HSA-6781823
5435,404672,R-HSA-6781823
5435,2968,R-HSA-6781823
5435,91603,R-HSA-6781823
5435,56949,R-HSA-6781823
5435,57461,R-HSA-6781823
5435,100534599,R-HSA-6781823
5435,27339,R-HSA-6781823
5435,10450,R-HSA-6781823
5436,5433,R-HSA-6781823
5436,9716,R-HSA-6781823
5436,3150,R-HSA-6781823
5436,7314,R-HSA-6781823
5436,7316,R-HSA-6781823
5436,2068,R-HSA-6781823
5436,5434,R-HSA-6781823
5436,2071,R-HSA-6781823
5436,7507,R-HSA-6781823
5436,5431,R-HSA-6781823
5436,2965,R-HSA-6781823
5436,5438,R-HSA-6781823
5436,1022,R-HSA-6781823
5436,902,R-HSA-6781823
5436,4331,R-HSA-6781823
5436,5437,R-HSA-6781823
5436,5440,R-HSA-6781823
5436,5435,R-HSA-6781823
5436,5441,R-HSA-6781823
5436,9978,R-HSA-6781823
5436,6233,R-HSA-6781823
5436,7311,R-HSA-6781823
5436,2074,R-HSA-6781823
5436,1161,R-HSA-6781823
5436,8451,R-HSA-6781823
5436,8450,R-HSA-6781823
5436,2966,R-HSA-6781823
5436,2967,R-HSA-6781823
5436,1642,R-HSA-6781823
5436,57654,R-HSA-6781823
5436,404672,R-HSA-6781823
5436,2968,R-HSA-6781823
5436,7874,R-HSA-6781823
5436,91603,R-HSA-6781823
5436,56949,R-HSA-6781823
5436,57461,R-HSA-6781823
5436,100534599,R-HSA-6781823
5436,27339,R-HSA-6781823
5436,10450,R-HSA-6781823
5441,9716,R-HSA-6781823
5441,3150,R-HSA-6781823
5441,7314,R-HSA-6781823
5441,7316,R-HSA-6781823
5441,2068,R-HSA-6781823
5441,5434,R-HSA-6781823
5441,2071,R-HSA-6781823
5441,7507,R-HSA-6781823
5441,2965,R-HSA-6781823
5441,1022,R-HSA-6781823
5441,902,R-HSA-6781823
5441,4331,R-HSA-6781823
5441,5440,R-HSA-6781823
5441,5435,R-HSA-6781823
5441,6233,R-HSA-6781823
5441,7311,R-HSA-6781823
5441,2966,R-HSA-6781823
5441,2967,R-HSA-6781823
5441,57654,R-HSA-6781823
5441,404672,R-HSA-6781823
5441,2968,R-HSA-6781823
5441,91603,R-HSA-6781823
5441,56949,R-HSA-6781823
5441,57461,R-HSA-6781823
5441,100534599,R-HSA-6781823
5441,27339,R-HSA-6781823
5441,10450,R-HSA-6781823
9978,9716,R-HSA-6781823
9978,3150,R-HSA-6781823
9978,7314,R-HSA-6781823
9978,7316,R-HSA-6781823
9978,2068,R-HSA-6781823
9978,5434,R-HSA-6781823
9978,2071,R-HSA-6781823
9978,7507,R-HSA-6781823
9978,2965,R-HSA-6781823
9978,1022,R-HSA-6781823
9978,902,R-HSA-6781823
9978,4331,R-HSA-6781823
9978,5437,R-HSA-6781823
9978,5440,R-HSA-6781823
9978,9318,R-HSA-6781823
9978,5435,R-HSA-6781823
9978,5441,R-HSA-6781823
9978,6233,R-HSA-6781823
9978,7311,R-HSA-6781823
9978,2074,R-HSA-6781823
9978,2873,R-HSA-6781823
9978,1161,R-HSA-6781823
9978,8451,R-HSA-6781823
9978,8450,R-HSA-6781823
9978,2966,R-HSA-6781823
9978,2967,R-HSA-6781823
9978,1642,R-HSA-6781823
9978,57654,R-HSA-6781823
9978,404672,R-HSA-6781823
9978,10980,R-HSA-6781823
9978,2968,R-HSA-6781823
9978,10987,R-HSA-6781823
9978,91603,R-HSA-6781823
9978,10920,R-HSA-6781823
9978,51138,R-HSA-6781823
9978,64708,R-HSA-6781823
9978,56949,R-HSA-6781823
9978,50813,R-HSA-6781823
9978,57461,R-HSA-6781823
9978,100534599,R-HSA-6781823
9978,27339,R-HSA-6781823
9978,10450,R-HSA-6781823
9978,8533,R-HSA-6781823
6233,9716,R-HSA-6781823
6233,3150,R-HSA-6781823
6233,7314,R-HSA-6781823
6233,7316,R-HSA-6781823
6233,2068,R-HSA-6781823
6233,5434,R-HSA-6781823
6233,2071,R-HSA-6781823
6233,7507,R-HSA-6781823
6233,2965,R-HSA-6781823
6233,1022,R-HSA-6781823
6233,902,R-HSA-6781823
6233,4331,R-HSA-6781823
6233,5437,R-HSA-6781823
6233,5440,R-HSA-6781823
6233,5435,R-HSA-6781823
6233,5441,R-HSA-6781823
6233,7311,R-HSA-6781823
6233,2074,R-HSA-6781823
6233,1161,R-HSA-6781823
6233,8451,R-HSA-6781823
6233,8450,R-HSA-6781823
6233,2966,R-HSA-6781823
6233,2967,R-HSA-6781823
6233,1642,R-HSA-6781823
6233,57654,R-HSA-6781823
6233,404672,R-HSA-6781823
6233,2968,R-HSA-6781823
6233,91603,R-HSA-6781823
6233,56949,R-HSA-6781823
6233,57461,R-HSA-6781823
6233,100534599,R-HSA-6781823
6233,27339,R-HSA-6781823
6233,10450,R-HSA-6781823
7311,9716,R-HSA-6781823
7311,3150,R-HSA-6781823
7311,7314,R-HSA-6781823
7311,7316,R-HSA-6781823
7311,2068,R-HSA-6781823
7311,5434,R-HSA-6781823
7311,2071,R-HSA-6781823
7311,7507,R-HSA-6781823
7311,2965,R-HSA-6781823
7311,1022,R-HSA-6781823
7311,902,R-HSA-6781823
7311,4331,R-HSA-6781823
7311,5437,R-HSA-6781823
7311,5440,R-HSA-6781823
7311,5435,R-HSA-6781823
7311,5441,R-HSA-6781823
7311,2074,R-HSA-6781823
7311,2966,R-HSA-6781823
7311,2967,R-HSA-6781823
7311,57654,R-HSA-6781823
7311,404672,R-HSA-6781823
7311,2968,R-HSA-6781823
7311,91603,R-HSA-6781823
7311,56949,R-HSA-6781823
7311,57461,R-HSA-6781823
7311,100534599,R-HSA-6781823
7311,27339,R-HSA-6781823
7311,10450,R-HSA-6781823
2074,9716,R-HSA-6781823
2074,3150,R-HSA-6781823
2074,7314,R-HSA-6781823
2074,7316,R-HSA-6781823
2074,2068,R-HSA-6781823
2074,5434,R-HSA-6781823
2074,2071,R-HSA-6781823
2074,7507,R-HSA-6781823
2074,2965,R-HSA-6781823
2074,1022,R-HSA-6781823
2074,902,R-HSA-6781823
2074,4331,R-HSA-6781823
2074,5437,R-HSA-6781823
2074,5440,R-HSA-6781823
2074,5435,R-HSA-6781823
2074,5441,R-HSA-6781823
2074,6233,R-HSA-6781823
2074,7311,R-HSA-6781823
2074,2966,R-HSA-6781823
2074,2967,R-HSA-6781823
2074,57654,R-HSA-6781823
2074,404672,R-HSA-6781823
2074,2968,R-HSA-6781823
2074,91603,R-HSA-6781823
2074,56949,R-HSA-6781823
2074,57461,R-HSA-6781823
2074,100534599,R-HSA-6781823
2074,27339,R-HSA-6781823
2074,10450,R-HSA-6781823
2033,5433,R-HSA-6781823
2033,9716,R-HSA-6781823
2033,3150,R-HSA-6781823
2033,7314,R-HSA-6781823
2033,7316,R-HSA-6781823
2033,2068,R-HSA-6781823
2033,5432,R-HSA-6781823
2033,5434,R-HSA-6781823
2033,2071,R-HSA-6781823
2033,7507,R-HSA-6781823
2033,6917,R-HSA-6781823
2033,5430,R-HSA-6781823
2033,5431,R-HSA-6781823
2033,2965,R-HSA-6781823
2033,5438,R-HSA-6781823
2033,1022,R-HSA-6781823
2033,902,R-HSA-6781823
2033,4331,R-HSA-6781823
2033,5437,R-HSA-6781823
2033,5439,R-HSA-6781823
2033,5440,R-HSA-6781823
2033,5435,R-HSA-6781823
2033,5436,R-HSA-6781823
2033,5441,R-HSA-6781823
2033,9978,R-HSA-6781823
2033,6233,R-HSA-6781823
2033,7311,R-HSA-6781823
2033,2074,R-HSA-6781823
2033,1161,R-HSA-6781823
2033,8451,R-HSA-6781823
2033,8450,R-HSA-6781823
2033,2966,R-HSA-6781823
2033,2967,R-HSA-6781823
2033,1642,R-HSA-6781823
2033,57654,R-HSA-6781823
2033,404672,R-HSA-6781823
2033,2968,R-HSA-6781823
2033,7874,R-HSA-6781823
2033,91603,R-HSA-6781823
2033,56949,R-HSA-6781823
2033,57461,R-HSA-6781823
2033,100534599,R-HSA-6781823
2033,27339,R-HSA-6781823
2033,10450,R-HSA-6781823
2873,9318,R-HSA-6781823
2873,10980,R-HSA-6781823
2873,10987,R-HSA-6781823
2873,10920,R-HSA-6781823
2873,51138,R-HSA-6781823
2873,64708,R-HSA-6781823
2873,50813,R-HSA-6781823
2873,8533,R-HSA-6781823
1161,9716,R-HSA-6781823
1161,3150,R-HSA-6781823
1161,7314,R-HSA-6781823
1161,7316,R-HSA-6781823
1161,2068,R-HSA-6781823
1161,5434,R-HSA-6781823
1161,2071,R-HSA-6781823
1161,7507,R-HSA-6781823
1161,2965,R-HSA-6781823
1161,1022,R-HSA-6781823
1161,902,R-HSA-6781823
1161,4331,R-HSA-6781823
1161,5437,R-HSA-6781823
1161,5440,R-HSA-6781823
1161,9318,R-HSA-6781823
1161,5435,R-HSA-6781823
1161,5441,R-HSA-6781823
1161,6233,R-HSA-6781823
1161,7311,R-HSA-6781823
1161,2074,R-HSA-6781823
1161,2873,R-HSA-6781823
1161,2966,R-HSA-6781823
1161,2967,R-HSA-6781823
1161,1642,R-HSA-6781823
1161,57654,R-HSA-6781823
1161,404672,R-HSA-6781823
1161,10980,R-HSA-6781823
1161,2968,R-HSA-6781823
1161,10987,R-HSA-6781823
1161,91603,R-HSA-6781823
1161,10920,R-HSA-6781823
1161,51138,R-HSA-6781823
1161,64708,R-HSA-6781823
1161,56949,R-HSA-6781823
1161,50813,R-HSA-6781823
1161,57461,R-HSA-6781823
1161,100534599,R-HSA-6781823
1161,27339,R-HSA-6781823
1161,10450,R-HSA-6781823
1161,8533,R-HSA-6781823
8451,9716,R-HSA-6781823
8451,3150,R-HSA-6781823
8451,7314,R-HSA-6781823
8451,7316,R-HSA-6781823
8451,2068,R-HSA-6781823
8451,5434,R-HSA-6781823
8451,2071,R-HSA-6781823
8451,7507,R-HSA-6781823
8451,2965,R-HSA-6781823
8451,1022,R-HSA-6781823
8451,902,R-HSA-6781823
8451,4331,R-HSA-6781823
8451,5437,R-HSA-6781823
8451,5440,R-HSA-6781823
8451,9318,R-HSA-6781823
8451,5435,R-HSA-6781823
8451,5441,R-HSA-6781823
8451,6233,R-HSA-6781823
8451,7311,R-HSA-6781823
8451,2074,R-HSA-6781823
8451,2873,R-HSA-6781823
8451,1161,R-HSA-6781823
8451,2966,R-HSA-6781823
8451,2967,R-HSA-6781823
8451,1642,R-HSA-6781823
8451,57654,R-HSA-6781823
8451,404672,R-HSA-6781823
8451,10980,R-HSA-6781823
8451,2968,R-HSA-6781823
8451,10987,R-HSA-6781823
8451,91603,R-HSA-6781823
8451,10920,R-HSA-6781823
8451,51138,R-HSA-6781823
8451,64708,R-HSA-6781823
8451,56949,R-HSA-6781823
8451,50813,R-HSA-6781823
8451,57461,R-HSA-6781823
8451,100534599,R-HSA-6781823
8451,27339,R-HSA-6781823
8451,10450,R-HSA-6781823
